payment_id,order_id,payment_method,payment_date,amount
2704,2704,Card,2025-10-24,12238.87
2705,2705,Cash,2026-01-18,6525.03
2706,2706,Card,2025-01-09,11538.88
2707,2707,Card,2025-10-06,400.52
2708,2708,Card,2025-01-13,15141.22
2709,2709,Cash,2024-08-11,5412.86
2710,2710,Cash,2025-03-05,568.1
2711,2711,Card,2025-08-24,2385.53
2712,2712,Card,2024-12-26,5663.93
2713,2713,PayPal,2025-02-09,11953.03
2714,2714,PayPal,2026-04-17,11005.43
2715,2715,Cash,2026-02-10,547.85
2716,2716,Card,2025-12-02,9366.98
2717,2717,Cash,2025-03-16,609.15
2718,2718,Card,2024-12-14,13363.92
2719,2719,PayPal,2025-11-10,1460.45
2720,2720,Card,2024-11-21,1727.72
2721,2721,Card,2026-05-18,866.31
2722,2722,PayPal,2024-09-20,1159.18
2723,2723,Card,2025-08-04,3589.29
2724,2724,Card,2025-10-04,7254.19
2725,2725,PayPal,2024-07-01,8924.2
2726,2726,Card,2026-03-22,365.0
2727,2727,PayPal,2024-07-30,5766.54
2728,2728,Card,2026-02-14,4893.26
2729,2729,Cash,2024-11-02,1405.63
2730,2730,Cash,2026-06-17,12856.38
2731,2731,Card,2024-12-29,6252.0
2732,2732,PayPal,2024-06-26,6085.03
2733,2733,Card,2025-11-29,4586.91
2734,2734,Cash,2024-10-22,458.24
2735,2735,Cash,2025-02-24,7946.64
2736,2736,Card,2025-12-28,961.02
2737,2737,Card,2025-09-04,4874.71
2738,2738,Cash,2025-12-25,10104.1
2739,2739,PayPal,2025-01-09,3258.13
2740,2740,PayPal,2025-10-23,12315.03
2741,2741,Card,2025-08-03,3221.52
2742,2742,Card,2025-01-22,1061.62
2743,2743,Cash,2025-11-20,3917.36
2744,2744,Card,2025-05-04,16510.45
2745,2745,Card,2026-04-07,12847.41
2746,2746,Cash,2026-02-09,8196.81
2747,2747,Card,2024-07-16,2096.07
2748,2748,Card,2024-07-20,7817.96
2749,2749,Card,2025-12-14,18067.34
2750,2750,Card,2024-10-21,9352.31
2751,2751,Card,2026-06-02,13409.7
2752,2752,Card,2025-02-13,1716.23
2753,2753,PayPal,2025-12-03,5754.37
2754,2754,Card,2025-03-15,4885.29
2755,2755,Card,2026-02-25,3172.83
2756,2756,Card,2025-01-22,1036.27
2757,2757,Cash,2026-06-21,2478.25
2758,2758,Card,2024-09-11,5264.1
2759,2759,PayPal,2026-04-14,4041.47
2760,2760,Card,2025-02-06,6754.64
2761,2761,Card,2026-05-27,320.75
2762,2762,Card,2024-12-19,3252.15
2763,2763,Card,2024-12-31,6369.16
2764,2764,PayPal,2024-10-24,10781.13
2765,2765,PayPal,2024-07-06,382.98
2766,2766,Card,2024-07-08,9788.44
2767,2767,Card,2026-06-09,17606.64
2768,2768,Cash,2024-08-08,5745.58
2769,2769,Card,2025-05-19,6269.05
2770,2770,Cash,2026-01-14,1506.67
2771,2771,Card,2024-10-21,7171.19
2772,2772,PayPal,2026-05-25,4736.2
2773,2773,Card,2025-11-03,80.7
2774,2774,Card,2025-01-08,291.82
2775,2775,Card,2026-04-20,5402.64
2776,2776,Card,2024-11-14,3172.21
2777,2777,Card,2026-03-23,7758.72
2778,2778,Cash,2025-04-30,7367.86
2779,2779,PayPal,2025-10-01,945.56
2780,2780,PayPal,2024-08-22,8057.76
2781,2781,Card,2024-11-30,7465.79
2782,2782,Card,2025-09-02,10391.74
2783,2783,Cash,2025-11-07,11899.3
2784,2784,PayPal,2025-07-21,574.17
2785,2785,Card,2026-01-04,7685.38
2786,2786,Card,2025-11-16,12425.75
2787,2787,Card,2024-07-12,5147.04
2788,2788,Card,2026-04-09,6965.45
2789,2789,Cash,2024-08-24,8259.78
2790,2790,PayPal,2025-12-15,8349.79
2791,2791,Cash,2025-04-19,11969.92
2792,2792,PayPal,2025-10-30,5054.83
2793,2793,PayPal,2025-12-18,8673.48
2794,2794,Card,2025-06-23,5126.1
2795,2795,Card,2024-06-30,652.28
2796,2796,Card,2025-12-03,754.84
2797,2797,Card,2025-09-10,11997.61
2798,2798,Card,2025-12-18,10609.66
2799,2799,Card,2025-02-09,203.02
2800,2800,PayPal,2026-02-06,2408.18
2801,2801,Card,2025-02-16,11993.48
2802,2802,Card,2024-08-26,8731.26
2803,2803,PayPal,2024-09-24,3777.75
2804,2804,Cash,2024-09-15,4732.25
2805,2805,Cash,2025-03-01,8186.87
2806,2806,Card,2024-08-20,14725.02
2807,2807,Card,2025-03-16,1872.22
2808,2808,Card,2025-12-31,17642.03
2809,2809,Card,2025-03-06,361.0
2810,2810,Cash,2025-05-18,5100.8
2811,2811,Card,2025-01-05,16070.65
2812,2812,Card,2026-04-26,4870.67
2813,2813,Cash,2025-05-28,6514.06
2814,2814,Cash,2024-07-27,996.07
2815,2815,Card,2025-01-05,4892.5
2816,2816,Card,2025-05-08,203.02
2817,2817,Cash,2026-05-18,10503.72
2818,2818,PayPal,2025-02-19,2693.11
2819,2819,Card,2026-03-15,4700.48
2820,2820,Card,2026-06-19,209.76
2821,2821,Card,2026-06-07,3887.93
2822,2822,Card,2024-10-15,1197.55
2823,2823,Card,2025-10-09,5749.87
2824,2824,Card,2025-04-23,94.97
2825,2825,Card,2026-02-11,945.92
2826,2826,PayPal,2026-01-26,915.21
2827,2827,Card,2024-11-05,1850.75
2828,2828,Card,2025-08-01,10448.37
2829,2829,Card,2025-08-30,5980.31
2830,2830,Cash,2024-09-18,6388.16
2831,2831,Card,2026-01-15,2396.35
2832,2832,Card,2025-02-17,183.22
2833,2833,Cash,2024-07-31,34.93
2834,2834,PayPal,2025-06-18,7646.73
2835,2835,Card,2025-07-01,11022.52
2836,2836,Card,2025-06-12,7076.86
2837,2837,PayPal,2025-03-25,5881.36
2838,2838,Card,2025-06-23,10549.11
2839,2839,Card,2025-06-19,1000.67
2840,2840,PayPal,2024-12-04,5285.92
2841,2841,PayPal,2025-06-19,726.85
2842,2842,Card,2024-08-15,11185.32
2843,2843,Card,2025-10-28,5262.95
2844,2844,Card,2025-05-11,7615.92
2845,2845,Card,2026-05-01,1153.48
2846,2846,Card,2025-04-18,13201.6
2847,2847,Card,2026-06-17,530.75
2848,2848,PayPal,2026-02-09,4268.21
2849,2849,Card,2025-03-10,1305.22
2850,2850,Card,2025-08-12,14809.37
2851,2851,Cash,2024-07-25,11616.91
2852,2852,Card,2025-05-18,1549.77
2853,2853,Cash,2025-09-24,3126.1
2854,2854,Card,2026-01-20,2533.43
2855,2855,Card,2025-05-21,1147.75
2856,2856,Card,2024-09-24,10718.11
2857,2857,Card,2024-12-06,931.89
2858,2858,Card,2025-05-04,4661.35
2859,2859,Card,2024-08-12,8789.19
2860,2860,Card,2026-04-22,1597.3
2861,2861,Card,2024-12-31,4085.5
2862,2862,Card,2025-08-10,1998.08
2863,2863,PayPal,2025-08-28,12370.45
2864,2864,Card,2026-06-03,11053.88
2865,2865,PayPal,2025-04-26,5124.45
2866,2866,Card,2026-06-10,530.44
2867,2867,Card,2025-05-28,3782.92
2868,2868,Card,2026-06-17,5193.13
2869,2869,Card,2026-04-13,8179.08
2870,2870,Card,2026-02-17,1433.51
2871,2871,Card,2026-06-01,2676.44
2872,2872,Card,2026-03-09,4738.47
2873,2873,Card,2025-03-11,9078.26
2874,2874,Cash,2025-05-24,237.4
2875,2875,Card,2025-08-05,1924.74
2876,2876,Card,2026-03-26,6782.18
2877,2877,Card,2026-01-02,183.06
2878,2878,Cash,2026-06-19,10441.05
2879,2879,Card,2024-11-19,3754.69
2880,2880,Card,2025-03-03,4168.61
2881,2881,Card,2025-01-31,1052.09
2882,2882,Card,2024-07-25,4827.84
2883,2883,PayPal,2026-05-11,6827.37
2884,2884,Card,2026-06-07,136.52
2885,2885,Card,2025-01-12,2098.38
2886,2886,Card,2025-10-13,12614.67
2887,2887,Cash,2025-01-05,13376.75
2888,2888,Card,2025-08-02,14024.12
2889,2889,Card,2025-10-08,813.56
2890,2890,Card,2026-05-22,9940.6
2891,2891,PayPal,2024-09-27,16956.92
2892,2892,Card,2024-10-17,3795.63
2893,2893,Card,2025-01-25,997.8
2894,2894,PayPal,2026-03-13,16305.21
2895,2895,Card,2024-11-05,2325.34
2896,2896,Card,2024-10-06,16632.96
2897,2897,Card,2024-11-29,1871.28
2898,2898,PayPal,2025-03-29,2301.78
2899,2899,Card,2026-05-20,6586.26
2900,2900,Card,2025-05-30,7752.85
2901,2901,Card,2026-01-27,8360.22
2902,2902,PayPal,2025-11-19,9467.13
2903,2903,Card,2025-06-16,5637.36
2904,2904,Card,2024-09-26,3986.89
2905,2905,PayPal,2025-02-11,4882.75
2906,2906,Cash,2025-01-09,4360.81
2907,2907,PayPal,2026-01-06,787.27
2908,2908,Card,2024-06-26,6946.23
2909,2909,Cash,2025-12-09,1858.14
2910,2910,Card,2024-11-19,4952.17
2911,2911,Card,2024-07-09,1315.18
2912,2912,Card,2025-04-05,1414.85
2913,2913,Cash,2025-04-19,1656.77
2914,2914,PayPal,2024-06-25,5075.24
2915,2915,Card,2025-07-01,18636.08
2916,2916,Card,2025-04-30,12915.74
2917,2917,Card,2025-11-23,4544.9
2918,2918,Cash,2024-11-07,12793.39
2919,2919,Card,2024-08-07,2673.8
2920,2920,Card,2025-09-22,6516.84
2921,2921,Cash,2025-04-26,6674.38
2922,2922,PayPal,2025-06-09,14564.03
2923,2923,Card,2025-04-21,10312.38
2924,2924,PayPal,2024-09-21,6017.31
2925,2925,Card,2024-11-11,8614.28
2926,2926,Card,2025-06-24,3851.41
2927,2927,Card,2024-10-31,2450.82
2928,2928,Card,2024-07-21,701.84
2929,2929,Card,2026-01-15,4056.18
2930,2930,Card,2024-12-15,2134.24
2931,2931,Card,2024-08-02,7712.83
2932,2932,Card,2024-11-01,4512.57
2933,2933,Card,2024-08-25,5527.06
2934,2934,PayPal,2026-03-06,9294.88
2935,2935,Card,2024-09-08,11315.9
2936,2936,PayPal,2025-01-12,8101.1
2937,2937,Card,2025-03-16,9890.86
2938,2938,Card,2025-06-21,2634.43
2939,2939,Card,2025-04-24,2497.41
2940,2940,PayPal,2025-08-20,7259.75
2941,2941,Card,2025-01-22,3692.27
2942,2942,Card,2026-02-10,1134.6
2943,2943,Card,2024-10-28,7168.35
2944,2944,Card,2025-07-09,285.9
2945,2945,Cash,2026-06-11,2103.47
2946,2946,Card,2025-01-20,1617.21
2947,2947,Card,2024-09-21,24825.49
2948,2948,Cash,2026-04-26,5526.15
2949,2949,PayPal,2025-05-24,2969.12
2950,2950,Card,2025-02-28,4636.85
2951,2951,Card,2025-02-23,856.03
2952,2952,Card,2025-07-14,4961.41
2953,2953,Card,2026-02-28,3438.82
2954,2954,Card,2026-04-15,2046.97
2955,2955,Card,2024-07-27,10137.06
2956,2956,Card,2025-04-26,6733.59
2957,2957,Card,2025-11-27,14297.83
2958,2958,Card,2024-12-24,9052.72
2959,2959,Card,2025-01-28,26186.31
2960,2960,Card,2025-02-07,644.19
2961,2961,PayPal,2024-08-01,8601.01
2962,2962,PayPal,2025-06-21,16003.52
2963,2963,Card,2024-10-26,2487.34
2964,2964,Card,2024-07-12,187.78
2965,2965,Card,2024-07-23,7162.53
2966,2966,PayPal,2025-04-17,4133.82
2967,2967,Card,2026-02-01,1247.33
2968,2968,Card,2025-07-13,7904.21
2969,2969,Card,2025-01-27,6922.47
2970,2970,Card,2024-08-04,591.85
2971,2971,PayPal,2025-11-06,7201.39
2972,2972,Card,2024-09-13,2397.85
2973,2973,Card,2025-04-12,3402.48
2974,2974,Card,2024-10-20,9742.64
2975,2975,Card,2026-03-21,7615.88
2976,2976,Card,2026-04-18,472.78
2977,2977,Card,2026-05-16,291.28
2978,2978,Card,2024-10-19,4918.71
2979,2979,Cash,2025-03-29,857.7
2980,2980,Card,2026-02-11,4501.25
2981,2981,Card,2025-06-13,6988.97
2982,2982,Card,2025-09-11,59.94
2983,2983,Card,2025-03-27,21107.63
2984,2984,Card,2024-12-12,958.2
2985,2985,Card,2024-10-15,9025.58
2986,2986,Card,2024-08-26,2648.19
2987,2987,Card,2026-05-28,4681.68
2988,2988,Cash,2025-08-01,2743.69
2989,2989,PayPal,2025-03-01,2659.15
2990,2990,Card,2025-12-13,3731.18
2991,2991,Card,2024-07-10,2212.16
2992,2992,Card,2024-07-15,94.46
2993,2993,Card,2024-09-26,7009.04
2994,2994,Card,2025-08-15,2298.34
2995,2995,PayPal,2026-03-20,8096.84
2996,2996,Card,2026-06-14,17710.38
2997,2997,Card,2024-11-30,10749.5
2998,2998,Card,2025-01-30,10278.24
2999,2999,Card,2025-09-26,1056.44
3000,3000,Card,2026-05-23,8742.97
